Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
2025-05-03,13:00:00,CNR7934244963,Success,798188,Mini,Ambattur,Thoraipakkam,6.33,6.69,0,NULL,0,NULL,0,NULL,993.4757359,25.21,4.5,4
2025-05-03,16:00:00,CNR7055333487,Success,522063,Prime SUV,Perungudi,Koyambedu,2.87,11.32,0,NULL,0,NULL,0,NULL,993.7217516,15.23,4.7,4.6
2025-05-01,21:00:00,CNR2919927593,Cancelled by Driver,950125,Prime Plus,Choolaimedu,Koyambedu,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-19,13:00:00,CNR1965492476,Success,138361,Mini,Siruseri,Manapakkam,9.71,13.57,0,NULL,0,NULL,0,NULL,358.04,18.63,4.5,4.5
2025-05-21,23:00:00,CNR8398237307,Success,667096,Mini,Ambattur,Pallavaram,5.28,2.77,0,NULL,0,NULL,0,NULL,445.3927942,24.74,4.1,4.2
2025-05-19,05:00:00,CNR7317429073,Cancelled by Driver,477959,eBike,Saidapet,Egmore,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-22,10:00:00,CNR5737189443,Success,714443,Prime Sedan,Choolaimedu,Washermanpet,2.03,13.95,0,NULL,0,NULL,0,NULL,144.39,23.41,4.6,3.6
2025-05-19,15:00:00,CNR5187458189,Success,516496,Bike,Nungambakkam,Besant Nagar,8.76,7.06,0,NULL,0,NULL,0,NULL,254.6474476,27.94,4.9,3.8
2025-05-01,10:00:00,CNR9559907383,Success,890087,Prime SUV,Porur,Siruseri,5.05,6.36,0,NULL,0,NULL,0,NULL,358.9184467,9.61,4.1,4.2
2025-05-06,05:00:00,CNR5832458310,Cancelled by Driver,842486,Bike,Mylapore,Washermanpet,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-03,15:00:00,CNR6196659034,Success,858466,Prime SUV,Ambattur,Vepery,3.55,8.4,0,NULL,0,NULL,0,NULL,590.6629309,16.92,4,4.1
2025-05-23,04:00:00,CNR6286580031,Cancelled by Customer,246604,Prime SUV,Nungambakkam,Choolaimedu,NULL,NULL,1,Driver asked to cancel,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-15,09:00:00,CNR1892913622,Success,137061,Prime Plus,Nungambakkam,Manapakkam,8.13,11.09,0,NULL,0,NULL,0,NULL,1073.88,21.4,4,4.5
2025-05-11,17:00:00,CNR1146154915,Success,879158,Mini,Adyar,Saidapet,3.87,11.9,0,NULL,0,NULL,0,NULL,583.6655378,24.7,3.8,3.9
2025-05-18,00:00:00,CNR5158671646,Incomplete,234094,Prime Sedan,Kelambakkam,Choolaimedu,NULL,NULL,0,NULL,0,NULL,1,Other Issue,NULL,NULL,NULL,NULL
2025-05-01,12:00:00,CNR6451955066,Success,329764,Mini,Guindy,Chetpet,7.69,10.14,0,NULL,0,NULL,0,NULL,145.4687222,28.59,4.4,4.1
2025-05-01,16:00:00,CNR6953522978,Success,487479,Prime SUV,Manapakkam,Villivakkam,7.82,10.99,0,NULL,0,NULL,0,NULL,205.44,21.51,4.7,4.2
2025-05-29,12:00:00,CNR5970745881,Cancelled by Driver,403421,Auto,Vadapalani,Nanganallur,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-09,10:00:00,CNR7882834500,Success,647770,Bike,Thiruvanmiyur,Mogappair,7.81,3.73,0,NULL,0,NULL,0,NULL,822.5099922,3.06,4.4,4.4
2025-05-26,21:00:00,CNR4704445676,Success,810640,Prime Plus,Egmore,Pammal,3.9,3.23,0,NULL,0,NULL,0,NULL,429.7099402,13.78,4,4
2025-05-04,10:00:00,CNR4124520973,Success,233973,Prime Sedan,Adyar,Mandaveli,9.02,11.57,0,NULL,0,NULL,0,NULL,406.9652558,13.29,4.2,5
2025-05-22,02:00:00,CNR7088335695,Success,198168,Prime SUV,T Nagar,Triplicane,6.26,5.21,0,NULL,0,NULL,0,NULL,346.2551239,26.94,3.5,4.3
2025-05-08,21:00:00,CNR2333241794,Success,998122,Mini,Royapettah,Kotturpuram,4.6,9.36,0,NULL,0,NULL,0,NULL,276.7064819,7.77,4.5,4.1
2025-05-26,10:00:00,CNR7887913925,Success,744965,Prime Sedan,Vepery,Tambaram,6.45,6.52,0,NULL,0,NULL,0,NULL,244.917543,23.8,4.5,3.8
2025-05-21,01:00:00,CNR9839935220,Success,614431,Prime Plus,Ashok Nagar,Besant Nagar,8.82,2.2,0,NULL,0,NULL,0,NULL,827.419981,7.71,4.5,3.8
2025-05-08,03:00:00,CNR8708304387,Success,314840,eBike,Manapakkam,Madipakkam,7.84,5.71,0,NULL,0,NULL,0,NULL,655.49,7.99,5,4.1
2025-05-17,16:00:00,CNR1531898944,Success,732509,Auto,T Nagar,Broadway,5.17,14.61,0,NULL,0,NULL,0,NULL,180.92,29.33,4.6,4.1
2025-05-13,23:00:00,CNR9329853360,Cancelled by Driver,195803,Mini,Avadi,Besant Nagar,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-26,13:00:00,CNR6144630042,Cancelled by Customer,201426,Mini,Tambaram,Manapakkam,NULL,NULL,1,AC is not working (Only for 4-wheelers),0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-28,05:00:00,CNR1461461303,Cancelled by Driver,399435,Prime Sedan,Siruseri,Choolaimedu,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-18,20:00:00,CNR6584089116,Success,617742,Prime SUV,Nanganallur,Pammal,3.87,7.73,0,NULL,0,NULL,0,NULL,891.29,23.59,4.8,4.6
2025-05-06,13:00:00,CNR3459298359,Success,791201,Prime Sedan,Royapettah,Avadi,9.9,9.19,0,NULL,0,NULL,0,NULL,221.1771659,14.58,3.6,4.3
2025-05-24,00:00:00,CNR3158035751,Success,566679,Prime Sedan,Perambur,Porur,6.85,7.24,0,NULL,0,NULL,0,NULL,580.53,3.14,3.7,4
2025-05-07,09:00:00,CNR2029691143,Success,636350,Prime SUV,Triplicane,Kelambakkam,7.38,5.65,0,NULL,0,NULL,0,NULL,166.1598243,28.05,3.9,4.8
2025-05-16,06:00:00,CNR2417238860,Success,217543,Prime Plus,Guindy,Pallavaram,2.26,5.06,0,NULL,0,NULL,0,NULL,597.06,17.29,3.8,4.8
2025-05-18,21:00:00,CNR7965997893,Success,500305,Mini,Adyar,T Nagar,2.47,8.2,0,NULL,0,NULL,0,NULL,500.4,14.05,4.9,3.7
2025-05-04,11:00:00,CNR2829781664,Success,295310,Prime Plus,Kilpauk,Velachery,8.04,11.45,0,NULL,0,NULL,0,NULL,381.7087247,11.83,4.7,4.6
2025-05-30,22:00:00,CNR9891140114,Success,690378,eBike,Ashok Nagar,T Nagar,6.17,4.88,0,NULL,0,NULL,0,NULL,338.34,17.23,4.6,4.5
2025-05-01,01:00:00,CNR6642708009,Success,885601,Auto,Anna Nagar,Kotturpuram,8.28,8.26,0,NULL,0,NULL,0,NULL,968.8,29.76,4.8,3.6
2025-05-13,13:00:00,CNR8776668695,Success,997738,Mini,Guindy,Mount Road,5,2.71,0,NULL,0,NULL,0,NULL,136.2465578,10.27,4.4,4.4
2025-05-09,02:00:00,CNR9217764055,Success,755855,Prime SUV,Thoraipakkam,Thiruvanmiyur,4.85,3.57,0,NULL,0,NULL,0,NULL,1067.391577,8.23,4.9,4.1
2025-05-19,16:00:00,CNR9939905347,Success,554137,Prime SUV,Perungudi,Choolaimedu,2.06,2.15,0,NULL,0,NULL,0,NULL,918.2119503,7.71,3.7,4.8
2025-05-24,19:00:00,CNR9543672873,Success,118111,Mini,Pammal,Guindy,2.67,14.52,0,NULL,0,NULL,0,NULL,551.9580419,7.45,4.4,3.7
2025-05-06,18:00:00,CNR9770715149,Cancelled by Customer,909153,Prime SUV,Porur,Ashok Nagar,NULL,NULL,1,Driver asked to cancel,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-21,09:00:00,CNR9284632081,Success,620121,Prime Sedan,Koyambedu,Broadway,3.24,7.84,0,NULL,0,NULL,0,NULL,142.4867185,21.33,4.8,5
2025-05-18,16:00:00,CNR4181095275,Incomplete,855829,Auto,Kelambakkam,Nungambakkam,NULL,NULL,0,NULL,0,NULL,1,Vehicle Breakdown,NULL,NULL,NULL,NULL
2025-05-26,06:00:00,CNR5610355508,Success,433448,Mini,Pallavaram,Egmore,2.94,7.61,0,NULL,0,NULL,0,NULL,173.6819104,5.4,4.6,4.8
2025-05-28,12:00:00,CNR4349703112,Success,812556,Bike,Vepery,Nungambakkam,3.46,6.64,0,NULL,0,NULL,0,NULL,545.7892174,22.18,3.7,4.1
2025-05-07,10:00:00,CNR1949882416,Success,929122,Prime Sedan,Perungudi,Velachery,6.44,10.94,0,NULL,0,NULL,0,NULL,426.1833641,25.68,4.8,4.6
2025-05-28,00:00:00,CNR8571211387,Success,674171,Auto,Tambaram,Villivakkam,3.31,2.85,0,NULL,0,NULL,0,NULL,417.0426083,2.16,3.7,4.7
2025-05-05,09:00:00,CNR4301452587,Cancelled by Driver,365470,Prime Sedan,Semmancheri,Ambattur,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-30,12:00:00,CNR7919985986,Cancelled by Driver,207171,Prime Sedan,Ashok Nagar,Broadway,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-19,03:00:00,CNR7716998104,Success,376417,Prime Sedan,Triplicane,Villivakkam,5.23,9.68,0,NULL,0,NULL,0,NULL,431.4537493,27.53,3.6,4.7
2025-05-30,12:00:00,CNR9352270635,Success,375016,Prime Sedan,Mandaveli,Avadi,3.76,10.04,0,NULL,0,NULL,0,NULL,328.59944,3.14,3.9,4.4
2025-05-12,16:00:00,CNR5630722224,Success,250025,eBike,Mogappair,Perungudi,6.96,7.91,0,NULL,0,NULL,0,NULL,916.9309503,7.02,4.8,4.5
2025-05-27,18:00:00,CNR7586993884,Success,576199,Mini,Siruseri,Royapettah,9.03,12.48,0,NULL,0,NULL,0,NULL,314.78,28.27,5,4.2
2025-05-23,09:00:00,CNR2721655789,Success,592215,Prime Sedan,Pallavaram,Manapakkam,6.15,9.57,0,NULL,0,NULL,0,NULL,1173.351003,12.85,4.4,4.2
2025-05-17,13:00:00,CNR1364223329,Cancelled by Driver,895402,Mini,Royapettah,Kodambakkam,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-19,13:00:00,CNR6109469107,Cancelled by Driver,725752,Bike,Kodambakkam,Saidapet,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-24,09:00:00,CNR7069064850,Success,782063,Auto,Kilpauk,Mandaveli,3.26,8.47,0,NULL,0,NULL,0,NULL,117.922086,3.76,4,4.9
2025-05-06,15:00:00,CNR1885973318,Success,851617,Prime Plus,Vadapalani,Korattur,9.69,6.42,0,NULL,0,NULL,0,NULL,1081.799625,2.02,4,4.8
2025-05-27,10:00:00,CNR5563483717,Success,288484,Auto,Thiruvanmiyur,Besant Nagar,3.2,10.14,0,NULL,0,NULL,0,NULL,397.4121547,23.49,3.8,3.7
2025-05-12,14:00:00,CNR2776866212,Success,445387,Bike,Mogappair,Nungambakkam,3.2,3.94,0,NULL,0,NULL,0,NULL,102.6514995,4.39,3.7,4.8
2025-05-12,13:00:00,CNR9230949122,Cancelled by Driver,880319,Prime Plus,Thoraipakkam,Guindy,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-30,19:00:00,CNR5617540127,Success,132473,Prime SUV,Mount Road,Choolaimedu,4.12,13.79,0,NULL,0,NULL,0,NULL,671.6576213,26.53,4.2,4.6
2025-05-07,10:00:00,CNR2304540007,Success,893064,Prime Plus,Guindy,Kilpauk,6.25,4.97,0,NULL,0,NULL,0,NULL,338.71,17.84,4.5,4.6
2025-05-04,10:00:00,CNR3157139823,Success,784870,Auto,Ashok Nagar,Pallavaram,3.2,6.04,0,NULL,0,NULL,0,NULL,516.8476989,23.63,4.6,4.2
2025-05-10,06:00:00,CNR8212464235,Success,479188,Bike,Washermanpet,Padi,8.21,13.32,0,NULL,0,NULL,0,NULL,790.5201378,10.41,4.3,4.3
2025-05-09,08:00:00,CNR9556178460,Success,963989,eBike,Korattur,Vadapalani,7.98,3.67,0,NULL,0,NULL,0,NULL,454.12,3.89,4.2,4.3
2025-05-24,18:00:00,CNR4252265459,Success,680427,Auto,Velachery,Ashok Nagar,4.01,6.75,0,NULL,0,NULL,0,NULL,304.3137668,15.21,3.5,3.9
2025-05-17,22:00:00,CNR7325692761,Success,498134,Mini,Manapakkam,Ashok Nagar,6.32,14.61,0,NULL,0,NULL,0,NULL,431.1182544,14.51,4.6,3.7
2025-05-27,16:00:00,CNR7324932223,Cancelled by Driver,317691,Auto,Pallavaram,Nanganallur,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-24,16:00:00,CNR1814249351,Success,489459,Prime SUV,Siruseri,Manapakkam,3.03,10.54,0,NULL,0,NULL,0,NULL,998.3106422,28.34,3.9,4.9
2025-05-10,09:00:00,CNR9606223896,Success,958824,Auto,Adyar,Royapettah,9.38,6.62,0,NULL,0,NULL,0,NULL,252.7804879,10.56,4.6,4
2025-05-09,17:00:00,CNR1917119613,Success,724069,Prime SUV,Mogappair,Washermanpet,2.98,13.07,0,NULL,0,NULL,0,NULL,1121.014804,23.99,4.9,3.7
2025-05-19,10:00:00,CNR3007481368,Cancelled by Driver,196715,Auto,Siruseri,Ashok Nagar,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-10,15:00:00,CNR6559804314,Cancelled by Driver,728889,Bike,Choolaimedu,Thiruvanmiyur,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-24,12:00:00,CNR8374206139,Success,757351,Auto,Thoraipakkam,Koyambedu,2.74,14.12,0,NULL,0,NULL,0,NULL,840.84,21.9,4.9,4.8
2025-05-05,22:00:00,CNR3537309627,Success,623387,Bike,Porur,Nanganallur,9.82,4.85,0,NULL,0,NULL,0,NULL,908.3600477,3.26,4.9,3.8
2025-05-07,20:00:00,CNR1718887876,Success,340241,Prime SUV,Vepery,Vadapalani,2.33,13.44,0,NULL,0,NULL,0,NULL,115.16,21.2,5,4.6
2025-05-23,09:00:00,CNR7284927359,Success,582168,Mini,Thoraipakkam,Choolaimedu,5.67,4.88,0,NULL,0,NULL,0,NULL,492.8059958,11.89,3.5,4.5
2025-05-20,04:00:00,CNR4079700404,Success,269926,Prime SUV,Broadway,Korattur,9.74,12.24,0,NULL,0,NULL,0,NULL,809.52,18.27,4.9,4.8
2025-05-22,11:00:00,CNR6003778815,Success,682585,Prime SUV,Porur,Siruseri,5.41,11.21,0,NULL,0,NULL,0,NULL,337.04,25.81,4.9,4.6
2025-05-16,08:00:00,CNR4266280363,Success,521838,Mini,Perungudi,Mandaveli,4.19,6.58,0,NULL,0,NULL,0,NULL,354.77,9.07,4.9,3.8
2025-05-15,12:00:00,CNR8417426611,Success,706368,Bike,Egmore,Kilpauk,7.26,14.76,0,NULL,0,NULL,0,NULL,161.6080969,9.32,3.7,4.8
2025-05-11,00:00:00,CNR3930066813,Success,596856,Prime SUV,Manapakkam,Anna Nagar,7.68,14.19,0,NULL,0,NULL,0,NULL,954.7214521,4.66,4.5,4.6
2025-05-25,17:00:00,CNR9298095107,Success,275028,Auto,Mogappair,Perambur,8.04,13.98,0,NULL,0,NULL,0,NULL,635.394876,21.3,4,4.2
2025-05-21,20:00:00,CNR7011876600,Success,548444,Bike,Choolaimedu,Washermanpet,6.54,6.69,0,NULL,0,NULL,0,NULL,714.9,25.34,4,4.2
2025-05-26,09:00:00,CNR9903354453,Success,462855,Prime Plus,Broadway,Anna Nagar,7.22,12.39,0,NULL,0,NULL,0,NULL,1098.475721,7.38,4.4,3.5
2025-05-21,21:00:00,CNR8943648855,Success,220566,Prime Sedan,Anna Nagar,Ashok Nagar,2.66,9.93,0,NULL,0,NULL,0,NULL,467.74,2.01,3.9,4.6
2025-05-18,14:00:00,CNR9468902807,Success,623649,Bike,Kotturpuram,Siruseri,9.94,9.85,0,NULL,0,NULL,0,NULL,867.2021312,13.03,4.7,4.1
2025-05-11,16:00:00,CNR8840542452,Cancelled by Driver,838234,Bike,Anna Nagar,T Nagar,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-15,14:00:00,CNR3066770841,Success,656076,eBike,Anna Nagar,Royapettah,9.51,6.95,0,NULL,0,NULL,0,NULL,172.6028948,3.02,4.5,3.7
2025-05-08,17:00:00,CNR4271371164,Success,580320,Prime Plus,Avadi,T Nagar,3.39,6.73,0,NULL,0,NULL,0,NULL,275.5326837,6.43,3.9,4
2025-05-21,00:00:00,CNR8067816229,Success,479492,eBike,Padi,Mogappair,8.15,8.36,0,NULL,0,NULL,0,NULL,107.82,11.4,4.5,3.6
2025-05-20,21:00:00,CNR8198053217,Cancelled by Driver,315589,eBike,Madipakkam,Thoraipakkam,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-01,04:00:00,CNR7812842851,Success,632651,Prime Sedan,Ambattur,Parrys,6.29,10.33,0,NULL,0,NULL,0,NULL,113.9733581,23.17,4,4.4
2025-05-09,13:00:00,CNR9339812601,Success,625288,Mini,Washermanpet,Chetpet,3.7,11.06,0,NULL,0,NULL,0,NULL,691.6646592,26.74,3.6,4.1
2025-05-07,09:00:00,CNR7399510866,Incomplete,980444,Mini,Perungudi,Avadi,NULL,NULL,0,NULL,0,NULL,1,Vehicle Breakdown,NULL,NULL,NULL,NULL
2025-05-26,08:00:00,CNR8479327214,Cancelled by Customer,503713,Bike,Porur,Chetpet,NULL,NULL,1,Change of plans,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-04,08:00:00,CNR6793354581,Success,982858,eBike,Semmancheri,Perambur,5.55,5.29,0,NULL,0,NULL,0,NULL,581.62,19.88,3.9,4.7
2025-05-11,07:00:00,CNR7196278650,Success,277894,Bike,Kelambakkam,Adyar,4.18,12.81,0,NULL,0,NULL,0,NULL,451.3979859,19.97,3.9,4.8
2025-05-11,02:00:00,CNR8794255797,Success,393242,Bike,Ashok Nagar,Washermanpet,5,8.92,0,NULL,0,NULL,0,NULL,418.27,27.9,4.4,3.8
2025-05-26,21:00:00,CNR1519113933,Success,526856,Bike,Royapettah,T Nagar,6.2,11.06,0,NULL,0,NULL,0,NULL,832.3030007,14.84,3.6,4.7
2025-05-12,17:00:00,CNR5670180474,Success,101371,eBike,Royapettah,Nanganallur,9.92,5.35,0,NULL,0,NULL,0,NULL,132.25,24.46,4.8,4.1
2025-05-23,00:00:00,CNR7584026064,Success,762322,Bike,Avadi,Nanganallur,4.33,7.13,0,NULL,0,NULL,0,NULL,409.25,21.37,5,4.9
2025-05-17,19:00:00,CNR9004826906,Cancelled by Driver,881783,Auto,Perambur,Nanganallur,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-21,17:00:00,CNR7954974283,Success,377302,Auto,Velachery,Vepery,2.43,14.41,0,NULL,0,NULL,0,NULL,127.92632,26.56,3.5,4.4
2025-05-19,14:00:00,CNR5487899936,Incomplete,943258,Bike,Kilpauk,Pallavaram,NULL,NULL,0,NULL,0,NULL,1,Vehicle Breakdown,NULL,NULL,NULL,NULL
2025-05-05,21:00:00,CNR6977478491,Success,642898,Prime Sedan,Chetpet,Aminjikarai,7.07,4.63,0,NULL,0,NULL,0,NULL,315.94,25.37,4.1,3.9
2025-05-10,04:00:00,CNR9115110827,Success,568909,Prime SUV,Kelambakkam,Thiruvanmiyur,9.57,8.87,0,NULL,0,NULL,0,NULL,434,28.48,4.9,4.5
2025-05-28,08:00:00,CNR3947455524,Success,529805,Auto,Madipakkam,Siruseri,7.81,13.19,0,NULL,0,NULL,0,NULL,288.1781103,15.46,4.5,4.9
2025-05-24,02:00:00,CNR1783116052,Success,853694,Mini,Guindy,Nanganallur,3.02,8.4,0,NULL,0,NULL,0,NULL,492.3,18.47,4.9,4.9
2025-05-05,08:00:00,CNR5149075560,Success,360529,Mini,Ambattur,Parrys,4.68,11.01,0,NULL,0,NULL,0,NULL,956.35,18.21,4.6,4.4
2025-05-18,06:00:00,CNR2560641623,Success,131417,Prime SUV,Avadi,Saidapet,2.29,7.92,0,NULL,0,NULL,0,NULL,426.73,20.07,4.2,4.6
2025-05-22,20:00:00,CNR5161759873,Success,944660,Auto,Nungambakkam,Porur,8.15,8.01,0,NULL,0,NULL,0,NULL,363.9736601,21.32,3.5,3.9
2025-05-12,04:00:00,CNR3663700358,Success,602486,Prime Plus,Parrys,Besant Nagar,3.51,13.27,0,NULL,0,NULL,0,NULL,197.9432517,20.57,4.1,5
2025-05-11,11:00:00,CNR5650191533,Cancelled by Driver,616369,eBike,Koyambedu,Vadapalani,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-12,03:00:00,CNR9563508610,Success,143669,Bike,Broadway,Perungudi,4.52,11.65,0,NULL,0,NULL,0,NULL,337.17,7.21,4.4,4.2
2025-05-16,20:00:00,CNR2871376495,Success,985775,eBike,Velachery,Korattur,7,2.7,0,NULL,0,NULL,0,NULL,917.54,25.34,4.5,4.8
2025-05-26,21:00:00,CNR7022426536,Cancelled by Driver,305346,Prime Plus,Anna Nagar,Vepery,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-11,11:00:00,CNR9436719452,Success,469753,Prime Sedan,Adyar,Perambur,6.78,9.71,0,NULL,0,NULL,0,NULL,815.3651391,3.68,3.8,4.2
2025-05-07,23:00:00,CNR1110621246,Success,253060,Prime SUV,Sholinganallur,Vepery,2.75,14.69,0,NULL,0,NULL,0,NULL,458.99,5.58,3.6,4.9
2025-05-06,23:00:00,CNR4005546440,Success,894887,eBike,Royapettah,Koyambedu,9.27,5.91,0,NULL,0,NULL,0,NULL,129.2794064,8.65,5,4.9
2025-05-15,18:00:00,CNR2925379986,Cancelled by Driver,641280,Prime Sedan,Padi,Siruseri,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-09,17:00:00,CNR4214650542,Cancelled by Customer,384054,Prime SUV,Manapakkam,Velachery,NULL,NULL,1,AC is not working (Only for 4-wheelers),0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-11,02:00:00,CNR5745844242,Success,999700,Auto,Mount Road,Kotturpuram,8.88,4.44,0,NULL,0,NULL,0,NULL,845.55,28.09,4.8,4.4
2025-05-05,04:00:00,CNR7461534684,Success,293636,Prime SUV,Thiruvanmiyur,Kelambakkam,5.35,8.86,0,NULL,0,NULL,0,NULL,234.6173939,11.48,3.6,3.6
2025-05-22,21:00:00,CNR6597765713,Success,877772,Bike,Aminjikarai,Royapettah,8.39,2.19,0,NULL,0,NULL,0,NULL,321.7626073,18.39,3.7,4.6
2025-05-14,21:00:00,CNR4165795554,Success,635215,Bike,Kodambakkam,Kelambakkam,5.26,5.78,0,NULL,0,NULL,0,NULL,361.06,14.42,4.8,4.4
2025-05-16,09:00:00,CNR6198328080,Cancelled by Driver,448799,Bike,Parrys,Chromepet,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-29,07:00:00,CNR5950136254,Success,559946,Prime SUV,Velachery,T Nagar,8.69,10.16,0,NULL,0,NULL,0,NULL,616.9815241,7.04,3.9,4.6
2025-05-06,09:00:00,CNR2921471213,Cancelled by Driver,992889,Prime Sedan,Semmancheri,Chetpet,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-21,14:00:00,CNR7855348124,Success,745602,Auto,Anna Nagar,Choolaimedu,4.28,6.3,0,NULL,0,NULL,0,NULL,318.9676697,10.7,4.5,4.1
2025-05-12,07:00:00,CNR5748184249,Success,547082,Prime Plus,Mylapore,Pallavaram,8.3,10.57,0,NULL,0,NULL,0,NULL,637.44,12.19,3.8,4.9
2025-05-08,04:00:00,CNR8630109212,Cancelled by Driver,551858,Mini,Porur,Mogappair,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-17,00:00:00,CNR2293325642,Success,920236,Prime Plus,Korattur,Choolaimedu,5.86,6.69,0,NULL,0,NULL,0,NULL,835.3322642,28.56,4.5,3.8
2025-05-05,09:00:00,CNR4518110561,Success,158596,Prime Sedan,Tambaram,Thiruvanmiyur,3.93,5.77,0,NULL,0,NULL,0,NULL,1121.411121,12.18,4.2,3.8
2025-05-06,05:00:00,CNR1922084911,Cancelled by Driver,491131,Prime SUV,Perungudi,Washermanpet,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-18,16:00:00,CNR3186029440,Cancelled by Driver,687717,Prime SUV,Mogappair,Villivakkam,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-25,18:00:00,CNR1393667326,Success,627163,Mini,Siruseri,Manapakkam,3.61,8.16,0,NULL,0,NULL,0,NULL,288.619663,10.99,3.7,4.4
2025-05-25,16:00:00,CNR1994343307,Cancelled by Driver,509960,Bike,Royapettah,Ashok Nagar,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-03,22:00:00,CNR2804891141,Success,648942,Bike,Koyambedu,Parrys,7.17,2.32,0,NULL,0,NULL,0,NULL,268.79,24.12,4.3,4.4
2025-05-04,23:00:00,CNR5758939153,Success,982082,Prime Plus,Madipakkam,Ashok Nagar,4.28,2.43,0,NULL,0,NULL,0,NULL,760.2109515,21.81,4.9,4.2
2025-05-22,07:00:00,CNR3523016327,Success,293924,Auto,Perungudi,Perambur,7.09,8.74,0,NULL,0,NULL,0,NULL,156.5055244,16.9,3.8,3.9
2025-05-20,04:00:00,CNR3232236769,Success,889253,Prime SUV,Ambattur,Padi,3.99,13.47,0,NULL,0,NULL,0,NULL,765.2334132,17.22,3.9,4.5
2025-05-08,22:00:00,CNR2262489229,Success,878942,Prime SUV,Mandaveli,Avadi,4.22,11.46,0,NULL,0,NULL,0,NULL,554.33,2.84,4.2,4.3
2025-05-30,04:00:00,CNR4285580428,Success,898622,Mini,Vepery,Avadi,5.54,12.2,0,NULL,0,NULL,0,NULL,459.99,21.41,4.2,4.7
2025-05-13,21:00:00,CNR3433005905,Cancelled by Customer,426212,Mini,Koyambedu,Padi,NULL,NULL,1,AC is not working (Only for 4-wheelers),0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-11,23:00:00,CNR3619328497,Success,931698,Bike,Mogappair,Manapakkam,2.73,6.25,0,NULL,0,NULL,0,NULL,688.235032,7.49,3.9,4.9
2025-05-27,17:00:00,CNR4259899045,Success,988029,Bike,Triplicane,Royapettah,9.64,7.05,0,NULL,0,NULL,0,NULL,307.7442737,28.84,3.7,5
